docketId,caseId,dateDecision,decisionType,term,naturalCourt,chief,docket,issue,issueArea,decisionDirection,declarationUncon,caseDisposition,partyWinning,Reversal,majVotes,minVotes,voteAFortas,directionAFortas,majorityAFortas,voteAJGoldberg,directionAJGoldberg,majorityAJGoldberg,voteAMKennedy,directionAMKennedy,majorityAMKennedy,voteAScalia,directionAScalia,majorityAScalia,voteBRWhite,directionBRWhite,majorityBRWhite,voteCEWhittaker,directionCEWhittaker,majorityCEWhittaker,voteCThomas,directionCThomas,majorityCThomas,voteDHSouter,directionDHSouter,majorityDHSouter,voteEKagan,directionEKagan,majorityEKagan,voteEWarren,directionEWarren,majorityEWarren,voteFFrankfurter,directionFFrankfurter,majorityFFrankfurter,voteFMVinson,directionFMVinson,majorityFMVinson,voteFMurphy,directionFMurphy,majorityFMurphy,voteHABlackmun,directionHABlackmun,majorityHABlackmun,voteHHBurton,directionHHBurton,majorityHHBurton,voteHLBlack,directionHLBlack,majorityHLBlack,voteJGRoberts,directionJGRoberts,majorityJGRoberts,voteJHarlan2,directionJHarlan2,majorityJHarlan2,voteJPStevens,directionJPStevens,majorityJPStevens,voteLFPowell,directionLFPowell,majorityLFPowell,voteNMGorsuch,directionNMGorsuch,majorityNMGorsuch,votePStewart,directionPStewart,majorityPStewart,voteRBGinsburg,directionRBGinsburg,majorityRBGinsburg,voteRHJackson,directionRHJackson,majorityRHJackson,voteSAAlito,directionSAAlito,majoritySAAlito,voteSDOConnor,directionSDOConnor,majoritySDOConnor,voteSFReed,directionSFReed,majoritySFReed,voteSGBreyer,directionSGBreyer,majoritySGBreyer,voteSMinton,directionSMinton,majoritySMinton,voteSSotomayor,directionSSotomayor,majoritySSotomayor,voteTCClark,directionTCClark,majorityTCClark,voteTMarshall,directionTMarshall,majorityTMarshall,voteWBRutledge,directionWBRutledge,majorityWBRutledge,voteWEBurger,directionWEBurger,majorityWEBurger,voteWHRehnquist,directionWHRehnquist,majorityWHRehnquist,voteWJBrennan,directionWJBrennan,majorityWJBrennan,voteWODouglas,directionWODouglas,majorityWODouglas
1995-038-01,1995-038,1996-Mar-27,7,1995,1607,Rehnquist,94-203,20020,2,2,1,4,1,1,5,4,,,,,,,2,1,0,2,1,0,,,,,,,2,1,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,,,,,,,,,,1,0,1,,,,,,,4,0,1,,,,4,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1995-039-01,1995-039,1996-Mar-27,1,1995,1607,Rehnquist,94-8769,10400,1,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-040-01,1995-040,1996-Apr-01,1,1995,1607,Rehnquist,95-354,20060,2,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-041-01,1995-041,1996-Apr-01,1,1995,1607,Rehnquist,95-5015,10020,1,2,1,5,1,1,5,4,,,,,,,2,1,0,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1995-042-01,1995-042,1996-Apr-01,2,1995,1607,Rehnquist,95-7587,20360,2,1,1,9,0,0,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-042-02,1995-042,1996-Apr-01,2,1995,1607,Rehnquist,95-7588,20360,2,1,1,9,0,0,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-042-03,1995-042,1996-Apr-01,2,1995,1607,Rehnquist,95-7589,20360,2,1,1,9,0,0,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-043-01,1995-043,1996-Apr-09,2,1995,1607,Rehnquist,A-828,10020,1,1,1,1,1,1,6,3,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-044-01,1995-044,1996-Apr-16,1,1995,1607,Rehnquist,95-5207,40010,4,2,3,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-045-01,1995-045,1996-Apr-23,1,1995,1607,Rehnquist,95-26,10580,1,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-046-01,1995-046,1996-Apr-23,1,1995,1607,Rehnquist,95-210,70100,7,2,1,2,0,0,5,4,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1995-047-01,1995-047,1996-Apr-29,1,1995,1607,Rehnquist,94-9247,10370,1,1,1,2,0,0,7,2,,,,,,,2,0,0,1,1,1,,,,,,,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,3,1,1,,,,,,,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-048-01,1995-048,1996-May-13,1,1995,1607,Rehnquist,95-157,10160,1,1,1,4,1,1,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,3,1,1,,,,,,,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-049-01,1995-049,1996-May-13,1,1995,1607,Rehnquist,94-1140,30020,3,2,3,3,1,1,9,0,,,,,,,1,0,1,4,0,1,,,,,,,4,0,1,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,4,0,1,,,,4,0,1,,,,,,,,,,,,,,,,,,,4,0,1,,,,,,
1995-050-01,1995-050,1996-May-13,1,1995,1607,Rehnquist,95-323,120030,12,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-051-01,1995-051,1996-May-13,1,1995,1607,Rehnquist,95-340,90280,9,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-052-01,1995-052,1996-May-20,1,1995,1607,Rehnquist,94-896,80080,8,1,1,4,1,1,5,4,,,,,,,1,1,1,2,0,0,,,,,,,2,0,0,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,2,0,0,,,,,,,3,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,
1995-053-01,1995-053,1996-May-20,1,1995,1607,Rehnquist,94-1039,50010,5,2,3,2,0,0,6,3,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1995-054-01,1995-054,1996-May-20,1,1995,1607,Rehnquist,95-232,90110,9,2,1,4,1,1,6,3,,,,,,,3,0,1,3,0,1,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1995-055-01,1995-055,1996-May-20,1,1995,1607,Rehnquist,95-559,100030,10,2,1,4,1,1,8,1,,,,,,,1,0,1,1,0,1,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-056-01,1995-056,1996-May-28,1,1995,1607,Rehnquist,95-5257,10050,1,2,1,5,1,1,8,1,,,,,,,1,0,1,2,1,0,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-057-01,1995-057,1996-Jun-03,1,1995,1607,Rehnquist,95-244,90340,9,2,1,2,0,0,9,0,,,,,,,3,0,1,3,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-058-01,1995-058,1996-Jun-03,1,1995,1607,Rehnquist,95-860,90120,9,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-059-01,1995-059,1996-Jun-03,1,1995,1607,Rehnquist,94-1966,20240,2,1,1,2,0,0,9,0,,,,,,,1,1,1,3,1,1,,,,,,,4,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,3,1,1,,,,,,,3,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-060-01,1995-060,1996-Jun-03,1,1995,1607,Rehnquist,95-668,70100,7,2,1,2,0,0,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-061-01,1995-061,1996-Jun-10,1,1995,1607,Rehnquist,95-386,40020,4,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-062-01,1995-062,1996-Jun-10,1,1995,1607,Rehnquist,95-5841,10060,1,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-063-01,1995-063,1996-Jun-10,1,1995,1607,Rehnquist,95-173,10320,1,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-064-01,1995-064,1996-Jun-10,1,1995,1607,Rehnquist,95-129,80070,8,1,1,2,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-065-01,1995-065,1996-Jun-10,1,1995,1607,Rehnquist,95-591,120010,12,1,2,2,0,0,6,2,,,,,,,2,0,0,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-066-01,1995-066,1996-Jun-10,1,1995,1607,Rehnquist,95-809,80090,8,1,1,4,1,1,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,4,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-067-01,1995-067,1996-Jun-13,1,1995,1607,Rehnquist,94-923,20090,2,1,3,3,1,1,5,4,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-067-02,1995-067,1996-Jun-13,1,1995,1607,Rehnquist,94-924,20090,2,1,3,3,1,1,5,4,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-068-01,1995-068,1996-Jun-13,7,1995,1607,Rehnquist,94-805,20090,2,1,3,2,0,0,5,4,,,,,,,3,1,1,4,1,1,,,,,,,4,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,5,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-068-02,1995-068,1996-Jun-13,7,1995,1607,Rehnquist,94-806,20090,2,1,3,2,0,0,5,4,,,,,,,3,1,1,4,1,1,,,,,,,4,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,5,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-068-03,1995-068,1996-Jun-13,7,1995,1607,Rehnquist,94-988,20090,2,1,3,2,0,0,5,4,,,,,,,3,1,1,4,1,1,,,,,,,4,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,5,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-069-01,1995-069,1996-Jun-13,1,1995,1607,Rehnquist,95-266,90110,9,2,1,2,0,0,7,2,,,,,,,1,0,1,2,1,0,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1995-070-01,1995-070,1996-Jun-13,7,1995,1607,Rehnquist,95-566,40010,4,1,1,3,1,1,5,4,,,,,,,1,1,1,5,1,1,,,,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,4,1,1,,,,,,,2,0,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-071-01,1995-071,1996-Jun-13,1,1995,1607,Rehnquist,94-1664,10560,1,2,1,7,1,1,5,4,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,1,0,1,,,,2,1,0,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-071-02,1995-071,1996-Jun-13,1,1995,1607,Rehnquist,94-8842,10560,1,2,1,7,1,1,5,4,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,2,1,0,,,,,,,1,0,1,,,,2,1,0,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-072-01,1995-072,1996-Jun-17,1,1995,1607,Rehnquist,95-5661,10560,1,1,1,2,0,0,7,2,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,,1,1,1,,,,,,,2,0,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-073-01,1995-073,1996-Jun-17,2,1995,1607,Rehnquist,95-1242,50020,5,1,1,3,1,1,5,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,7,,,,,,,,,1,1,1,,,,7,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-074-01,1995-074,1996-Jun-17,2,1995,1607,Rehnquist,95-1612,90130,9,2,1,4,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-075-01,1995-075,1996-Jun-20,1,1995,1607,Rehnquist,95-6510,10020,1,1,1,5,1,1,5,4,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-076-01,1995-076,1996-Jun-20,1,1995,1607,Rehnquist,95-365,80060,8,2,1,2,0,0,7,2,,,,,,,1,0,1,1,0,1,,,,,,,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,2,1,0,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-077-01,1995-077,1996-Jun-20,1,1995,1607,Rehnquist,95-325,120030,12,2,1,5,1,1,9,0,,,,,,,1,0,1,1,0,1,,,,,,,4,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-078-01,1995-078,1996-Jun-20,1,1995,1607,Rehnquist,95-388,80010,8,1,1,2,0,0,8,1,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-079-01,1995-079,1996-Jun-24,1,1995,1607,Rehnquist,95-345,10170,1,1,1,3,1,1,8,1,,,,,,,3,1,1,4,1,1,,,,,,,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-079-02,1995-079,1996-Jun-24,1,1995,1607,Rehnquist,95-346,10170,1,1,1,3,1,1,9,0,,,,,,,3,1,1,4,1,1,,,,,,,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-080-01,1995-080,1996-Jun-24,1,1995,1607,Rehnquist,95-6465,10580,1,1,1,2,0,0,7,2,,,,,,,4,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,4,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-081-01,1995-081,1996-Jun-24,1,1995,1607,Rehnquist,94-1511,40040,4,1,1,4,1,1,8,1,,,,,,,1,1,1,1,1,1,,,,,,,3,1,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,4,1,1,,,,,,,1,1,1,,,,4,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-082-01,1995-082,1996-Jun-24,1,1995,1607,Rehnquist,95-719,90330,9,2,1,5,1,1,6,3,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1995-084-01,1995-084,1996-Jun-26,1,1995,1607,Rehnquist,95-754,100020,10,2,1,7,0,0,5,4,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,4,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1995-084-02,1995-084,1996-Jun-26,1,1995,1607,Rehnquist,95-886,100020,10,2,1,7,1,1,5,4,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,2,1,0,,,,4,0,1,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,
1995-085-01,1995-085,1996-Jun-26,1,1995,1607,Rehnquist,94-1941,20130,2,2,3,4,1,1,7,1,,,,,,,1,0,1,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,4,0,1,,,,,,
1995-085-02,1995-085,1996-Jun-26,1,1995,1607,Rehnquist,94-2107,20130,2,2,3,4,0,0,7,1,,,,,,,1,0,1,2,1,0,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,4,0,1,,,,,,
1995-086-01,1995-086,1996-Jun-26,7,1995,1607,Rehnquist,95-489,30140,3,1,2,5,1,1,7,2,,,,,,,4,1,1,4,1,1,,,,,,,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,5,1,1,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,
1995-087-01,1995-087,1996-Jun-28,1,1995,1607,Rehnquist,95-8836,10020,1,1,1,9,0,0,9,0,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-088-01,1995-088,1996-Jun-28,1,1995,1607,Rehnquist,94-1654,30010,3,2,1,2,0,0,7,2,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-089-01,1995-089,1996-Jun-28,1,1995,1607,Rehnquist,95-191,30010,3,2,1,4,1,1,7,2,,,,,,,1,0,1,2,1,0,,,,,,,2,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,1,0,1,,,,,,,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
1995-090-01,1995-090,1996-Jun-28,7,1995,1607,Rehnquist,95-124,30010,3,1,2,2,0,0,7,2,,,,,,,2,0,0,4,1,1,,,,,,,4,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,2,0,0,,,,,,,4,1,1,,,,5,1,1,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,
1995-090-02,1995-090,1996-Jun-28,7,1995,1607,Rehnquist,95-227,30010,3,1,2,2,0,0,7,2,,,,,,,2,0,0,4,1,1,,,,,,,4,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,2,0,0,,,,,,,4,1,1,,,,5,1,1,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,
1995-095-01,1995-095,1996-Jul-01,1,1995,1607,Rehnquist,95-865,80060,8,1,1,2,0,0,7,2,,,,,,,4,1,1,4,1,1,,,,,,,4,1,1,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,
1995-096-01,1995-096,1996-Jul-01,2,1995,1607,Rehnquist,95-1691,10060,1,1,1,4,1,1,7,2,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
1995-096-02,1995-096,1996-Jul-01,2,1995,1607,Rehnquist,95-1738,10060,1,1,1,4,1,1,7,2,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,2,0,0,,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,
